Título,URL detalle,id_inmueble,URL imagen,Etiquetas,Precio listado,Tipología listado,Descripción breve,Ubicación listado,Publicante,Acción disponible,Descripción completa,Unidades,Latitud,Longitud,Porcentaje terminado,Porcentaje vendido,Ocupación,Desarrollador,Estado,Parqueaderos,Financiación,Formas de pago,Cuota inicial,Cantidad de pisos,Aplica subsidio,Fecha de Finalización,Estrato,fecha_recoleccion
"Casa en Venta en Cerritos, Pereira",https://www.fincaraiz.com.co/casa-en-venta-en-cerritos-pereira/193850905,193850905,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a5fe74aaa4b7_infocdn__gr200030420260607054220jpg.jpg,[],$ 1.100.000.000,3 Habs. 4 Baños 168 m²,"Casa en venta en cerritos, pereira","Casa enPereira, Risaralda",,Llamar,"Hermosa casa esquinera para venta, esta propiedad cuenta con una construcción de 168 M2 y una área privada de igual tamaño, lo que brinda un amplio espacio para una familia o para aquellos que buscan un lugar acogedor para vivir.La casa cuenta con 3 habitaciones, perfectas para acomodar a toda la familia y 4 baños, lo que garantiza la comodidad y privacidad de todos los miembros del hogar. Además, tiene 2 parqueaderos, lo que permite el estacionamiento seguro y protegido de vehículos.En cuanto a las características internas, destacan el balcón, un espacio perfecto para relajarse y disfrutar de las vistas de la ciudad, un baño auxiliar y un baño en la habitación principal, un estudio ideal para aquellos que trabajan desde casa, un calentador, clósets amplios para el almacenamiento, depósito, gas domiciliario y hall de alcobas que conecta los diferentes espacios de la casa. Además, cuenta con aire acondicionado y un jacuzzi, brindando confort y relajación.Externamente, la casa se encuentra en una urbanización cerrada con acceso pavimentado, ofreciendo seguridad y tranquilidad. En las cercanías, se encuentran áreas sociales perfectas para convivir con amigos y familiares, centros comerciales para satisfacer todas las necesidades de compras, colegios y universidades para la educación de los más jóvenes,  jardín y parqueadero para visitantes.También, se encuentra cerca de la zona urbana, por lo que cuenta con fácil acceso a todos los servicios neces",[],4.805680477198,-75.803732872009,,,,,,,,,,,,,,2026-08-03
"Casa en Venta en Centro, Pereira",https://www.fincaraiz.com.co/casa-en-venta-en-centro-pereira/193301597,193301597,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69719c1468b91_infocdn__06f8ef95-e12d-4136-b92d-884c935d7ec7-6431dcb940e4cc0033b6771acdedc837.jpeg,[],$ 1.100.000.000,3 Habs. 3 Baños 420 m²,"Casa en venta en centro, pereira","Casa enPereira, Risaralda",,Llamar,Código ***Casa con renta en venta en el Centro de Pereira. consta de 340 m2. distribuidos en 2 plantas. la segunda planta como vivienda. en la cual hay 3 habitaciones. 1 baño. sala- comedor. cocina con acabado en mesón. patio de ropas techado. el primer nivel esta modificado para uso comercial en dos salones (locales). actualmente con comercios funcionando. cada local dispone de baño y el local de mayor (con área aproximada de 100m2) con sótano. Vivienda ubicada sobre la cra. 10. una de las principales en el centro. cerca de hoteles. zonas comerciales y estaciones de Megabus.,[],4.813022,-75.700936,,,,,,,,,,,,,,2026-08-03
Casa en Venta en Pereira,https://www.fincaraiz.com.co/casa-en-venta-en-pereira/193302170,193302170,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6971b0005cf59_infocdn__06f8ef95-e12d-4136-b92d-884c935d7ec7-8133e0cb189a9628020a955254e9ba2f.jpeg,[],$ 1.600.000.000,4 Habs. 5 Baños 184 m²,Casa en venta en pereira,"Casa enPereira, Risaralda",,Llamar,Código ***Descubre esta espectacular casa totalmente nueva. ubicada en un amplio lote de 1.650 m² que combina comodidad. diseño moderno y un entorno tranquilo. Con 184 m² construidos. esta propiedad ofrece espacios amplios y funcionales. ideales para disfrutar en familia. Cuenta con parqueadero para 4 vehículos. dos bajo techo y dos adicionales al aire libre. En su interior encontrarás 3 habitaciones principales. cada una con baño privado y vestier. además de una cuarta habitación de servicio con baño propio con ducha. También dispone de un baño social para mayor comodidad.La cocina es uno de los mayores atractivos  una cocina con electrodomésticos completos. equipada con lavavajillas. isla ideal para mercado o preparación de alimentos. estufa a gas domiciliario. extractor. horno y dos calentadores que garantizan agua caliente continua.Además. la propiedad cuenta con un deck al aire libre de 36 m². perfecto para acondicionar un espacio cómodo ideal para reuniones. descanso o disfrute del entorno natural. Una propiedad lista para estrenar. pensada para quienes buscan calidad. confort y una excelente distribución en un entorno privilegiado. Ideal para vivir con estilo y tranquilidad.,[],4.828431,-75.835233,,,,,,,,,,,,,,2026-08-03
"Casa Campestre en venta en Cerritos, Pereira",https://www.fincaraiz.com.co/casa-campestre-en-venta-en-cerritos-pereira/8237964,8237964,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a0754c45dbe0_infocdn__de7dca89-c15b-42f8-aa50-7ee86ae84305.jpeg,[],$ 4.800.000.000,3 Habs. 4 Baños 2200 m²,"Casa campestre en venta en cerritos, pereira","Casa Campestre enPereira, Risaralda",,Llamar,"Casa Campestre para la venta, ubicada en Cerritos Pereira, con un área de lote dos mil doscientos metros cuadrados (2.200) mts² y un área construida de seiscientos cincuenta metros cuadrados (650) mts². Consta de tres (3) alcobas con vestier y baño, sala, estudio, comedor, cocina integral con isla, dos (2) terrazas, zona BBQ, piscina, jacuzzi, un (1) baño social, parqueadero cubierto para dos (2) automóviles y descubierto para (3) automóviles. La casa campestre se entrega con todos los acabados. Cerca de estaciones de servicio, restaurantes, iglesias, supermercados y parques. Visítanos en nuestra página web: https://entornoinmobiliaria.com/es/",[],4.8345069036824,-75.811350077113,,,,,,,,,,,,,,2026-08-03
"Casa Campestre en venta en Cerritos, Pereira",https://www.fincaraiz.com.co/casa-campestre-en-venta-en-cerritos-pereira/11094639,11094639,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a5fa241b7412_infocdn__83e36db7-72ea-47f4-9b3f-f11b1d43f045.jpeg,[],$ 3.900.000.000,3 Habs. 5 Baños 3178 m²,"Casa campestre en venta en cerritos, pereira","Casa Campestre enPereira, Risaralda",,Llamar,"Casa Campestre para la venta, ubicada en Cerritos Pereira, con un área de lote de tres mil ciento setenta y ocho metros cuadrados (3.178) mts² y un área construida de seiscientos cuarenta y nueve metros cuadrados (649) mts². Consta de tres (3) alcobas cada una con baño privado y aire acondicionado, principal con baño doble, vestier y terraza privada, sala, comedor, baño social, cocina integral, alacena, alcoba de servicio con baño, sala de tv con baño privado, estudio, pisos en cerámica y los exteriores son en mármol, zonas verdes, piscina horizonte perdido, jacuzzi, parqueadero cubierto para cuatro (4) automóviles y descubierto para doce (12) automóviles.  Visítanos en nuestra página web: https://entornoinmobiliaria.com/es/",[],4.8126300550815,-75.807691536897,,,,,,,,,,,,,,2026-08-03
"Casa Campestre en Venta en Tribunas corcega, Pereira",https://www.fincaraiz.com.co/casa-campestre-en-venta-en-tribunas-corcega-pereira/193187846,193187846,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a4d45c0bcf6a_infocdn__ac4a2a66-f908-4803-aac4-8ca8cc02cbc8.jpeg,[],$ 1.800.000.000,4 Habs. 6 Baños 1874 m²,"Casa campestre en venta en tribunas corcega, pereira","Casa Campestre enPereira, Risaralda",,Llamar,"Casa Campestre para la venta, ubicada en la Condina Pereira, con un área de lote de mil ochocientos setenta y cuatro metros cuadrados (1.874) mts² y un área construida de quinientos setenta y seis metros cuadrados (576) mts². Consta de cuatro (4) alcobas, cinco (5) baños completos y un (1) baño social, sala, comedor, cocina integral, alacena, sala de TV, zona de ropas, tres (3) terrazas, zona verde, zona BBQ, tanque de reserva, calentadores de agua, bodega, vista panorámica, parqueadero cubierto para dos (2) automóviles y descubierto para seis (6) automóviles. El conjunto cuenta con portería, vigilancia 24 horas, cancha de futbol, juegos infantiles y piscina. Ubicada en un conjunto cerrado a 20 minutos del centro de Pereira.  Visítanos en nuestra página web: https://entornoinmobiliaria.com/es/",[],4.7557216896667,-75.6904416864,,,,,,,,,,,,,,2026-08-03
"Casa Campestre en Venta en Cerritos, Pereira",https://www.fincaraiz.com.co/casa-campestre-en-venta-en-cerritos-pereira/193437490,193437490,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.699f5d0ac10e4_infocdn__3b5a06bb-c503-4c65-bfdc-cfddff24f4c4.jpeg,[],$ 3.500.000.000,5 Habs. 6 Baños 2632 m²,"Casa campestre en venta en cerritos, pereira","Casa Campestre enPereira, Risaralda",,Llamar,"Casa Campestre para la venta, ubicada en Cerritos Pereira, con un área de lote de dos mil seiscientos treinta y dos metros cuadrados (2.632) mts² y un área construida de ochocientos cincuenta metros cuadrados (850) mts². Consta de dos (2) plantas, cinco (5) alcobas con baño privado, un (1) baño social, sala, comedor, cocina, alacena, mueble de linos, estudio, dos (2) family room, patio de ropas, alcoba de servicio con baño y dos (2) depósitos. La casa campestre cuenta con zonas verdes, piscina con calefacción, jacuzzi con calefacción, juegos infantiles y parqueadero cubierto para dos (2) automóviles y descubierto para dos (2) automóviles. El conjunto cuenta con portería. Sector con buen servicio de transporte público, cerca de estaciones de servicio, colegios, iglesias, supermercados y parques. Visítanos en nuestra página web: https://entornoinmobiliaria.com/es/",[],4.8262430666826,-75.800449270178,,,,,,,,,,,,,,2026-08-03
Apartaestudio en Venta en Pereira,https://www.fincaraiz.com.co/apartaestudio-en-venta-en-pereira/193841053,193841053,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a67b7e45acf0_infocdn__gr-remodelado-ubicacin-topinversi-1776613879-9198-9937jpeg.jpeg,[],$ 270.000.000,1 Hab 1 Baño 42 m²,Apartaestudio en venta en pereira,"Apartaestudio enPereira, Risaralda",,Llamar,"Excelente oportunidad de inversión en el corazón de la ciudad, se vende hermoso Apartaestudio ubicado en una de las zonas más exclusivas de , ideal para aquellos que buscan comodidad y tranquilidad en su estilo de vida. Cuenta con un área construida de 42.0 metros cuadrados, distribuidos estratégicamente para aprovechar al máximo cada espacio.Este moderno Apartaestudio cuenta con 1 alcoba amplia, perfectamente iluminada y con armarios empotrados que te brindarán organización y espacio suficiente para almacenar tus pertenencias. Además, dispone de 1 baño completo, equipado con acabados de alta calidad y que incluye baño en la habitación principal, para tu privacidad y comodidad.La cocina, con un diseño en barra estilo americano, está completamente equipada con electrodomésticos de última generación y cuenta con una amplia despensa para almacenar tus alimentos y utensilios de cocina. Su moderno diseño y acabados te harán disfrutar cada momento en la preparación de tus alimentos.Este Apartaestudio es ideal para personas o parejas que buscan un espacio acogedor y privado, ya que se trata de una vivienda unifamiliar con un confortable vestidor. Un lugar ideal para descansar y relajarse después de un largo día de trabajo.En cuanto a su ubicación, este inmueble cuenta con excelentes características externas, como acceso pavimentado, bahías de parqueo para mayor comodidad, y su cercanía a centros comerciales, jardines y colegios, ideal para las famil",[],4.8027110122995,-75.68974301219,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en Condina, Pereira",https://www.fincaraiz.com.co/apartamento-en-venta-en-condina-pereira/194037152,194037152,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a676851a6701_infocdn__iyr6jvyd9qdubm9gnbtheltf1r9ft8ztzpyjjdomjpg.jpg,[],$ 295.000.000,2 Habs. 2 Baños 57 m²,"Apartamento en venta en condina, pereira","Apartamento enPereira, Risaralda",,Llamar,"Características? Área: 57,08 m²? Primer piso?️ 2 habitaciones? 2 baños? Parqueadero cubiertoEspacios* Sala – comedor con excelente iluminación natural.* Cocina integral abierta con barra tipo americana y acabados modernos.* Zona de ropas independiente.* Habitación principal con baño privado y amplio clóset.* Segunda habitación con excelente iluminación.* Acabados contemporáneos y pisos en porcelanato tipo mármol.Zonas comunes? Piscina?️ Portería y vigilancia? Salón social? Zona infantil? Zona para mascotas¿Por qué elegir este apartamento?✨ Excelente estado, listo para habitar.✨ Diseño moderno y funcional.✨ Amplios ventanales que brindan luz natural y ventilación.✨ Ubicado sobre la vía Condina, uno de los sectores con mayor desarrollo y valorización de Pereira.✨ Ideal para vivienda propia o inversión.? Agenda tu visita y conoce este hermoso apartamento.",[],4.7939599,-75.7538263,,,,,,,,,,,,,,2026-08-03
"Finca en Venta en Condina, Pereira",https://www.fincaraiz.com.co/finca-en-venta-en-condina-pereira/194027680,194027680,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a63785f1fe0e_infocdn__gr-magnfica-finca-con-una-vista-e-1784862277-1021-2406jpeg.jpeg,[],$ 2.200.000.000,4 Habs. 3 Baños 1100 m²,"Finca en venta en condina, pereira","Finca enPereira, Risaralda",,Llamar,"En la hermosa ciudad de Pereira, a la altura del Manzano via a Armenia a bordo de la carretera,en el departamento de Risaralda, encontramos esta espectacular finca que te ofrece una oportunidad única de vivir rodeado de naturaleza y tranquilidad. Con un impresionante terreno de 63.000 metros cuadrados, esta propiedad te brinda un amplio espacio para disfrutar de todas las actividades que desees realizar al aire libre.La finca cuenta con una construcción de 1100 metros cuadrados y una distribución privada de 63000 metros cuadrados, lo que garantiza comodidad y privacidad en cada uno de sus espacios. Además, cuenta con 4 amplias alcobas que te ofrecen un espacio acogedor y confortable para descansar, 3 baños completos para tu comodidad y 2 plazas de garaje que te permitirán estacionar tus vehículos de manera segura.En su interior, encontrarás detalles que hacen de esta finca un verdadero sueño. Desde armarios empotrados para organización y espacio, hasta un hermoso balcón con vista panorámica donde podrás disfrutar de hermosos atardeceres y la tranquilidad del campo. También cuenta con baño auxiliar y baño en la habitación principal, amplia cocina integral, comedor auxiliar y un sistema de calentador para tu comodidad en los días fríos.No hay mejor lugar para vivir que en plena naturaleza, y esta finca te brinda todo lo necesario para que puedas disfrutar de ella al máximo. Con sus áreas turísticas, bosques nativos, hermosos jardines y montañas, pod",[],4.7090045502095,-75.610231882989,,,,,,,,,,,,,,2026-08-03
"Bodega en Venta en Santander, Dosquebradas",https://www.fincaraiz.com.co/bodega-en-venta-en-santander-dosquebradas/193850463,193850463,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a25371377348_infocdn__djqguwqsjkxvujlncqjk1cjnjb2axuzf7hsedop0jpg.jpg,[],$ 86.000.000.000,3 Ambientes 10 Baños 42186 m²,"Bodega en venta en santander, dosquebradas","Bodega enPereira, Risaralda",,Llamar,"DISPONIBLE | BODEGA LOCAL COMERCIAL AV. DEL RÍO – PEREIRAInmueble comercial e industrial de gran formato ubicado sobre la Avenida del Río en Pereira, en un punto estratégico de alta visibilidad, fácil acceso urbano y excelente conexión vial con Dosquebradas, el Viaducto, el centro de Pereira y los principales corredores logísticos del Eje Cafetero.La propiedad cuenta con aproximadamente 25.094 m² de lote y 42.186 m² construidos, distribuidos en 3 diferentes niveles, cada uno de aproximadamente 14.000 m2 que permiten desarrollar operaciones comerciales, logísticas, industriales livianas, institucionales o de servicios de gran escala.El inmueble dispone de nivel -1 para parqueaderos, nivel 1 para local comercial y parqueaderos, y nivel 2 tipo bodega / salón, ofreciendo una infraestructura versátil para empresas que requieren amplias áreas operativas, zonas de atención al público, almacenamiento, exhibición, parqueo y maniobra.Entre sus características principales se destacan sus 8 muelles para tractomula, 5 ascensores industriales tipo malacate de 2 toneladas cada uno, energía trifásica, altura actual aproximada de 10 metros, amplio uso de suelos, excelente servicio de transporte público y una ubicación logística privilegiada dentro del área metropolitana Pereira–Dosquebradas.Por su tamaño, ubicación y configuración, es una oportunidad ideal para empresas de gran superficie, operadores logísticos, centros de distribución, comercio mayorista, cadenas comerciales, instituciones, concesionarios, almacenamiento especializado o proyectos empresariales que requieran presencia estratégica en Pereira.Comercializa: COLBODEGAS.COMCorreo:[email protected]Teléfono: ***Dirección: Pereira, Calle 20 # 8-15",[],4.8178952,-75.6859867,,,,,,,,,,,,,,2026-08-03
