Título,URL detalle,id_inmueble,URL imagen,Etiquetas,Precio listado,Tipología listado,Descripción breve,Ubicación listado,Publicante,Acción disponible,Descripción completa,Unidades,Latitud,Longitud,Porcentaje terminado,Porcentaje vendido,Ocupación,Desarrollador,Estado,Parqueaderos,Financiación,Formas de pago,Cuota inicial,Cantidad de pisos,Aplica subsidio,Fecha de Finalización,Estrato,fecha_recoleccion
"Apartamento en Venta en Simon bolivar, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-simon-bolivar-medellin/193215223,193215223,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a67927c31a9a_infocdn__gr75061220251218121235jpeg.jpeg,[],$ 700.000.000,3 Habs. 2 Baños 130 m²,"Apartamento en venta en simon bolivar, medellín","Apartamento enMedellín, Antioquia",,Llamar,"Apartamento en venta ubicado en el sector de Simón Bolívar queda a  8 minutos al Exito de Laureles caminando, tiene 130 metros cuadrados, tiene tres habitaciones, dos baños, balcón, terraza, es un cuarto piso por escala, ceunta con parqueadero privado, no tiene cuarto útil, es estrato 5. Cuenta con hermosos acabados y amplios espacios para compartir en familia. Buen sector para vivir, tiene buenas rutas de transporte, colegios, tiendas, droguerías y demás servicios básicos para la vivienda.Contactanos y programa tu cita con nosotros!",[],6.2430012,-75.6048047,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en Calasanz, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-calasanz-medellin/193831633,193831633,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a1f4a0be3571_infocdn__xmi3rx9q4zu13iz453b6tzgjfrcmyhk6nswpln2zjpg.jpg,[],$ 520.000.000,3 Habs. 2 Baños 76 m²,"Apartamento en venta en calasanz, medellín","Apartamento enMedellín, Antioquia",,Llamar,"Apartamento en venta en Calasanz con una vista panorámica, comodidad y ubicación ideal. ¡Tu nuevo hogar Este acogedor apartamento de 76 m² cuenta con 3 alcobas con closets ,más alcoba de servicio ,2 baños, sala comedor y cocina integral. Además, dispone de red de gas, calentador, closets y zona de ropas, parqueadero privado y visitantes Ubicado en unidad cerrada con seguridad 24/7, piscina, cancha deportiva, parque infantil, salón social y shut de basura.",[],6.2476376,-75.5658153,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en La candelaria, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-la-candelaria-medellin/193998252,193998252,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a590accbfb6d_infocdn__gr1102231220260716114149jpeg.jpeg,[],$ 590.000.000,3 Habs. 2 Baños 80 m²,"Apartamento en venta en la candelaria, medellín","Apartamento enMedellín, Antioquia",,Llamar,"Se ofrece en venta apartamento de 80 m² ubicado en el sector La Candelaria, Medellín. Su excelente ubicación, cerca de la Avenida Las Palmas, ofrece fácil acceso a transporte público, comercio, universidades y principales vías. ?El inmueble cuenta con 3 habitaciones, 2 baños, sala-comedor, cocina integral, zona de ropas, parqueadero privado ? y cuarto útil, con una distribución cómoda y funcional para toda la familia.La unidad residencial ofrece piscina, gimnasio, turco, salón social, portería y vigilancia, además de contar con dos accesos de ingreso, brindando mayor comodidad y seguridad para sus residentes.¡Recuerda que te ayudamos en todo el proceso de tu crédito de vivienda! ??",[],6.2280219,-75.5666266,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en La Calera, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-la-calera-medellin/193397646,193397646,,[],$ 2.800.000.000,4 Habs. 3 Baños 244 m²,"Apartamento en venta en la calera, medellín","Apartamento enMedellín, Antioquia",,Llamar,"exclusivo apto de  de  244 m². con 4 dormitorios + cuarto de servicio, todos con baño privado y vestidor, además de baño de visitas.   la mejor vista la tiene este apto en un piso muy alto. solo 2 aptos por piso y uan sola torre. pisos en marmol. Estudio/sala de estar (cuarto dormitorio) • Amplia sala de TV • Amplio balcón con capacidad para comedor auxiliar y sala  con vista. • Cocina italiana con isla. • Lavandería independiente. • 3 parqueaderos (una doble  + una individual). •. La mejor vista hacia toda la ciudad sin regsitro y tranquilidad sin ruido .pisos en marmol . sala amplia y comedor independientes. vista en la sala. comedor, cocina, y cuartos.  . exclente estado IMPECABLE . se vende amoblado. UNIDAD COMPLETA CON PISCINA, GYM, SAUNA, TURCO,CANCHA DE SQUAS Y AMPLIAS ZONAS VERDES. edificio construido por optima desde 2011.",[],6.2034546,-75.553621,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en Laureles, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-laureles-medellin/193994060,193994060,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a57cd0ce39f2_infocdn__gr-apartamento-en-venta-en-laurel-1773799509-4772-1579jpeg.jpeg,[],$ 1.600.000.000,4 Habs. 4 Baños 199 m²,"Apartamento en venta en laureles, medellín","Apartamento enMedellín, Antioquia",,Llamar,"Apartamento de Lujo en Venta en Laureles, Medellín | 4 Habitaciones y Diseño ModernoDescubre este exclusivo apartamento en venta en Laureles, Medellín, uno de los barrios más tradicionales y apetecidos de la ciudad. Ubicado en una torre única con ascensor, este inmueble combina un diseño moderno y atemporal, ideal para quienes buscan lujo, confort y una ubicación privilegiada.Este hogar, con una distribución inteligente y ventilación cruzada, se inunda de luz natural en cada uno de sus espacios. Es la oportunidad perfecta para invertir en propiedad raíz en Medellín con alta valorización.Características Destacadas de este Apartamento en Laureles:Área Privada: 4 amplias habitaciones, cada una con baño privado. Dos de ellas cuentan con espacio adicional para adecuar una sala de estar o estudio personal.Zona Social Integrada: Disfruta de un gran salón-comedor que se conecta con una moderna cocina en concepto abierto y un balcón con vista, perfecto para el disfrute familiar y social.Espacios Adicionales: Cuenta con sala de estar, sala de televisión independiente y un baño social para mayor comodidad.Comodidades: Incluye zona de ropas independiente y un parqueadero privado cubierto.Vivir en Laureles: Un Estilo de Vida InigualableEstar ubicado en el corazón de Laureles significa tener todo a tu alcance. Este apartamento cerca a la UPB y a pocos minutos de los centros comerciales Unicentro y Viva Laureles, te conecta con la mej",[],6.2396659,-75.5927663,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en El Poblado, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-el-poblado-medellin/193073526,193073526,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.690e21686b5b3_infocdn__b9ks9ghc3i4epzk26bd7qimzeebscgyues44w2bajpg.jpg,[],$ 1.620.000.000,3 Habs. 4 Baños 295 m²,"Apartamento en venta en el poblado, medellín","Apartamento enMedellín, Antioquia",,Llamar,"Este ático esquinero de 295 m², excepcionalmente luminoso y con orientación sur, se encuentra en una ubicación privilegiada en El Poblado, a pocos pasos del centro comercial El Tesoro, Millie de Oro y Provenza. El apartamento, recientemente renovado, cuenta con dos plazas de aparcamiento y un amplio trastero. El mobiliario de alta calidad se puede negociar con el vendedor.Con vistas espectaculares desde el séptimo piso, este increíble dúplex incluye tres dormitorios, cada uno con su propio baño; una sala de estar y comedor; un baño de visitas; y una habitación de servicio con baño propio. El dormitorio principal es un verdadero refugio con vestidor, baño, armario y balcón.Entre otras comodidades, cuenta con un armario para ropa blanca, un vestidor, dos plazas de aparcamiento, un práctico trastero y abundante luz natural. El edificio ofrece dos apartamentos por planta, seguridad las 24 horas, piscina, sauna y baño turco, y se encuentra cerca de cafeterías, supermercados, restaurantes y mucho más. Una brisa fresca constante realza el confort del ático.",[],6.2023317,-75.5675,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en El Poblado, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-el-poblado-medellin/193073526,193073526,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.690e21686b5b3_infocdn__b9ks9ghc3i4epzk26bd7qimzeebscgyues44w2bajpg.jpg,[],$ 1.620.000.000,3 Habs. 4 Baños 295 m²,"Apartamento en venta en el poblado, medellín","Apartamento enMedellín, Antioquia",,Llamar,"Este ático esquinero de 295 m², excepcionalmente luminoso y con orientación sur, se encuentra en una ubicación privilegiada en El Poblado, a pocos pasos del centro comercial El Tesoro, Millie de Oro y Provenza. El apartamento, recientemente renovado, cuenta con dos plazas de aparcamiento y un amplio trastero. El mobiliario de alta calidad se puede negociar con el vendedor.Con vistas espectaculares desde el séptimo piso, este increíble dúplex incluye tres dormitorios, cada uno con su propio baño; una sala de estar y comedor; un baño de visitas; y una habitación de servicio con baño propio. El dormitorio principal es un verdadero refugio con vestidor, baño, armario y balcón.Entre otras comodidades, cuenta con un armario para ropa blanca, un vestidor, dos plazas de aparcamiento, un práctico trastero y abundante luz natural. El edificio ofrece dos apartamentos por planta, seguridad las 24 horas, piscina, sauna y baño turco, y se encuentra cerca de cafeterías, supermercados, restaurantes y mucho más. Una brisa fresca constante realza el confort del ático.",[],6.2023317,-75.5675,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en La Calera, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-la-calera-medellin/193397646,193397646,,[],$ 2.800.000.000,4 Habs. 3 Baños 244 m²,"Apartamento en venta en la calera, medellín","Apartamento enMedellín, Antioquia",,Llamar,"exclusivo apto de  de  244 m². con 4 dormitorios + cuarto de servicio, todos con baño privado y vestidor, además de baño de visitas.   la mejor vista la tiene este apto en un piso muy alto. solo 2 aptos por piso y uan sola torre. pisos en marmol. Estudio/sala de estar (cuarto dormitorio) • Amplia sala de TV • Amplio balcón con capacidad para comedor auxiliar y sala  con vista. • Cocina italiana con isla. • Lavandería independiente. • 3 parqueaderos (una doble  + una individual). •. La mejor vista hacia toda la ciudad sin regsitro y tranquilidad sin ruido .pisos en marmol . sala amplia y comedor independientes. vista en la sala. comedor, cocina, y cuartos.  . exclente estado IMPECABLE . se vende amoblado. UNIDAD COMPLETA CON PISCINA, GYM, SAUNA, TURCO,CANCHA DE SQUAS Y AMPLIAS ZONAS VERDES. edificio construido por optima desde 2011.",[],6.2034546,-75.553621,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en Laureles, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-laureles-medellin/193994060,193994060,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a57cd0ce39f2_infocdn__gr-apartamento-en-venta-en-laurel-1773799509-4772-1579jpeg.jpeg,[],$ 1.600.000.000,4 Habs. 4 Baños 199 m²,"Apartamento en venta en laureles, medellín","Apartamento enMedellín, Antioquia",,Llamar,"Apartamento de Lujo en Venta en Laureles, Medellín | 4 Habitaciones y Diseño ModernoDescubre este exclusivo apartamento en venta en Laureles, Medellín, uno de los barrios más tradicionales y apetecidos de la ciudad. Ubicado en una torre única con ascensor, este inmueble combina un diseño moderno y atemporal, ideal para quienes buscan lujo, confort y una ubicación privilegiada.Este hogar, con una distribución inteligente y ventilación cruzada, se inunda de luz natural en cada uno de sus espacios. Es la oportunidad perfecta para invertir en propiedad raíz en Medellín con alta valorización.Características Destacadas de este Apartamento en Laureles:Área Privada: 4 amplias habitaciones, cada una con baño privado. Dos de ellas cuentan con espacio adicional para adecuar una sala de estar o estudio personal.Zona Social Integrada: Disfruta de un gran salón-comedor que se conecta con una moderna cocina en concepto abierto y un balcón con vista, perfecto para el disfrute familiar y social.Espacios Adicionales: Cuenta con sala de estar, sala de televisión independiente y un baño social para mayor comodidad.Comodidades: Incluye zona de ropas independiente y un parqueadero privado cubierto.Vivir en Laureles: Un Estilo de Vida InigualableEstar ubicado en el corazón de Laureles significa tener todo a tu alcance. Este apartamento cerca a la UPB y a pocos minutos de los centros comerciales Unicentro y Viva Laureles, te conecta con la mej",[],6.2396659,-75.5927663,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en Belén Los Alpes, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-belen-los-alpes-medellin/193081326,193081326,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.691233e52286e_infocdn__eae45507-3569-4186-aecf-dff5ca2031c3.jpeg,[],$ 405.000.000,2 Habs. 2 Baños 54 m²,"Apartamento en venta en belén los alpes, medellín","Apartamento enMedellín, Antioquia",,Llamar,"Se vende hermosos apartamento Edificio Bangkok. Ubicado en una zona estratégica, cerca centro comercial los molinos, Universidad de Medellín, Estación La palma, los Alpes Cerca la 80. Consta de 2 habitaciones, 2 baños, Sala comedor, Cocina integral, Zona de ropas, Parqueadero; el edificio cuenta con Salón social, Gimnasio y turco  ***",[],6.2506376,-75.5688153,,,,,,,,,,,,,,2026-08-02
Apartaestudio en Venta en Medellín,https://www.fincaraiz.com.co/apartaestudio-en-venta-en-medellin/193936403,193936403,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a4586ef0443c_infocdn__img1jpeg.jpeg,[],$ 530.000.000,1 Hab 1 Baño 27 m²,Apartaestudio en venta en medellín,"Apartaestudio enMedellín, Antioquia",,Llamar,"Aparta suite amoblado en Go living suites sector Aguacatála. Suite amoblada y decorada con diseño moderno tipo loft en la mejor zona de El Poblado Recepción 24horas, seguridad, zonas sociales modernas. Ambiente joven, profesional y pets friendly, Perfecto para vivir o como inversión Airbnb: alta demanda ocupación todo el año. 4 min caminando del Metro Aguacatála, 3 min de Parques del Río, City Plaza y El Tesoro. Rodeado de restaurantes, coworking, gym y bancos. Zona segura y valorizada.",[],6.1967073,-75.5780141,,,,,,,,,,,,,,2026-08-02
"Local en Venta en El Poblado, Medellín",https://www.fincaraiz.com.co/local-en-venta-en-el-poblado-medellin/194014215,194014215,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a6107a9d09be_infocdn__5318-1-1784655626jpg.jpg,[],$ 1.770.000.000,28 m²,"Local en venta en el poblado, medellín","Local Comercial enMedellín, Antioquia",,Llamar,"LOCAL COMERCIAL EN VENTA – INVERSIÓN CON RENTA ACTIVAInvierte en un activo comercial ubicado en una de las zonas de mayor dinámica comercial, con renta vigente y excelente potencial de valorización. Este local cuenta con deposito.Área del local: 28,77 m²Depósito: 25,50 m²Valor del local: $1.540.000.000Valor del depósito: $230.000.000Valor total de la inversión: $1.770.000.000El depósito se encuentra actualmente desocupado, con un potencial de renta aproximado de $2.000.000 mensuales, generando una excelente oportunidad para incrementar la rentabilidad de la inversión.Rodeado de reconocidas marcas, una excelente oportunidad para inversionistas que buscan un inmueble comercial con ingresos, ubicación estratégica y alto potencial de valorización.Contáctanos para conocer más detalles y agenda una visita. ***",[],6.209208008173,-75.570961775864,,,,,,,,,,,,,,2026-08-02
"Bodega en Venta en Cristo rey, Medellín",https://www.fincaraiz.com.co/bodega-en-venta-en-cristo-rey-medellin/192370489,192370489,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a6a3ef5be05d_infocdn__gr157160820250509014841jpg.jpg,[],$ 1.500.000.000,4 Baños 322 m²,"Bodega en venta en cristo rey, medellín","Bodega enMedellín, Antioquia",,Llamar,"¡Inversión con proyección en Guayabal!Bodega en venta que lo tiene todo para crecer contigoUbicada en una zona estratégica, esta propiedad combina espacio, modernidad y oportunidad de expansiónCaracterísticas destacadas:? Guayabal? 322 m² construidos? Solo 2 años de construida? Lote de 97,03 m²? Licencia para construir 3 pisos más tiene su licencia? Precio: $1.500.000.000Ideal para empresas en crecimiento, centros logísticos, almacenamiento o proyección comercial.Una inversión sólida, con visión a futuro.Contáctanos y agenda tu visita.¡Haz crecer tu patrimonio hoy!#BodegaEnVenta #InversiónInteligente #Guayabal #PropiedadComercial #OportunidadInmobiliaria #ConstruyeTuFuturo",[],6.224136,-75.581759,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en Loma de los bernal, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-loma-de-los-bernal-medellin/193828034,193828034,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a1ed4230196c_infocdn__zmdiu5gtqpnocs5v39klk6wzxuqt1rdmu7slwpfijpg.jpg,[],$ 355.000.000,3 Habs. 2 Baños 57 m²,"Apartamento en venta en loma de los bernal, medellín","Apartamento enMedellín, Antioquia",,Llamar,"Apartamento en la Loma de los Bernal, sector colegio Padre Manyanet, excelente ubicación muy arborizada y fresca, además muy central con todo a la mano, rutas de buses en la puerta de la unidad, colegios, supermercados, comercio etc, apartamento en un segundo piso con 57 metros, 3 habitaciones, 2 baños, cocina abierta y amplio balcón, salón comedor ventilado e iluminado, unidad con salones, zona mascotas, cancha múltiple, juegos infantiles, zona BBQ, estrato 4 con servicios y administración muy bajos, excelente relación costo beneficio, parqueaderos comunes de sobra, parqueadero de motos comunes cubiertos.",[],6.2178121,-75.6040772,,,,,,,,,,,,,,2026-08-02
